time,Fp1,Fp2,C3,C4,state
0.21095123380428416,0.4221004781407583,0.3139684838077221,0.3423469008262346,0.3933054586396246,awake
0.21485773813399311,0.4167491735600235,0.42671843355295397,0.41898779353958837,0.48175242816867464,awake
0.21876424246370207,0.2926177204612115,0.1826192952861803,0.21368416339082022,0.2065918405279853,awake
0.22267074679341103,0.27092115929233895,0.09892821474797284,0.24396039813395481,0.26267991687055514,awake
0.22657725112312002,0.44330516244167534,0.3043462548454473,0.5502210929028561,0.4070611467341329,awake
0.23048375545282898,0.39571139243763653,0.25541085357995463,0.34401415940055385,0.404806771156391,awake
0.23439025978253794,0.3042421609187086,-0.014819639033966742,0.30002009096354043,0.05678475993818377,awake
0.2382967641122469,0.09809782029001549,0.040144322474147384,0.04811759605690196,0.051095410105058615,awake
0.2422032684419559,0.20427225851637526,0.16018518187245068,0.03369745979255527,0.07894045008344569,awake
0.24610977277166485,0.11952495836110028,0.00918352734789843,0.16811934458649969,0.07949132768818606,awake
0.2500162771013738,0.005318385813622484,0.019639328785297387,-0.08468422329862209,-0.07539196057946365,awake
0.25392278143108277,0.015573482955202517,0.10847582515998098,0.24432903263749112,-0.08611999559366776,awake
0.2578292857607917,-0.09389243735422648,-0.0238510700954134,0.07861223665103903,0.190014083722977,awake
0.2617357900905007,-0.17905091810678964,0.12280340001758193,-0.12251944752354128,-0.011174979197518836,awake
0.26564229442020965,0.026629263538003545,-0.17299117723655671,0.08257084799056716,-0.38374194811209417,awake
0.26954879874991866,-0.3394440191662785,-0.07396610281889476,-0.13683286871497263,-0.3176581231063169,awake
0.2734553030796276,-0.15464842202149964,-0.3231607846167472,-0.11133697140175482,-0.34968838034918187,awake
0.2773618074093366,-0.3938734384226492,-0.2446806278962242,-0.3622473265134273,-0.4460816255425223,awake
0.28126831173904554,-0.3670900260158855,-0.3344231179992259,-0.5536911222311518,-0.3424496523343685,awake
0.2851748160687545,-0.17226840269586666,-0.4179686445893277,-0.5064395573055778,-0.26962532710895026,awake
0.28908132039846346,-0.33168683126075027,-0.2250397787511383,-0.328072721255054,-0.41086977036491124,awake
0.2929878247281724,-0.331254757603532,-0.29241782175088016,-0.2558338572225006,-0.29976469406920325,awake
0.2968943290578814,-0.29616657208610225,-0.20874457907106492,-0.41222046979651755,-0.2868317527267801,awake
0.30080083338759034,-0.0036756905993315797,0.12398391470677818,-0.02201811155719456,-0.05752801852960644,awake
0.30470733771729935,-0.11064085071564063,0.1087335170027611,-0.2894560163702299,-0.30615329987988527,awake
0.3086138420470083,0.09114069928771211,0.1058794523067325,0.18137663149911804,-0.16886265348194038,awake
0.3125203463767173,0.18586222970008692,0.14897230199971792,0.17424463906528023,-0.05125669804942469,awake
0.31642685070642623,-0.1665859849706093,0.11424697906332054,0.08824365114052249,-0.1927203388949242,awake
0.3203333550361352,0.16273112825030064,0.07253369534002774,-0.08081175569321607,-0.018633423039303272,awake
0.32423985936584415,-0.23401500936667363,-0.14055136244660987,-0.19364145638533775,-0.3497392977169459,awake
0.3281463636955531,-0.0202354671327341,0.06843598666917712,-0.044992626279861024,-0.08768212725474499,awake
0.33205286802526207,-0.13060673450802562,-0.12187051909519984,-0.004758121534806273,-0.06581787200147649,awake
0.33595937235497103,0.23268082269596524,0.10926425617918922,-0.00037744727755688323,0.02263568825476764,awake
0.33986587668468005,0.10511095153215012,-0.08038780903057074,0.23482230753248967,-0.11502141396572574,awake
0.343772381014389,-0.0785984303821754,-0.2564666967526705,-0.19523025831245522,-0.22982583322968275,awake
0.34767888534409797,0.11267245467273614,-0.10335970654680735,0.038724565343117974,-0.13581250458399688,awake
0.3515853896738069,0.06440667274712489,-0.14184730532509,0.01001024968336485,0.021980185476163067,awake
0.3554918940035159,-0.06542212949859419,-0.21339744573847738,-0.08929524946076124,-0.0019090416104179803,awake
0.35939839833322484,-0.15839184252061833,-0.4659617891934944,-0.022761433067798334,-0.23696613047842555,awake
0.3633049026629338,0.09121898104588128,0.04250666126189355,0.02057203059525352,-0.016637273433818888,awake
0.36721140699264276,-0.09827796286491905,-0.22331550305270426,-0.13944484816521446,-0.31900951630230806,awake
0.3711179113223517,-0.061803012188180365,-0.2517180499602745,-0.020498285149005965,-0.050124573057390986,awake
0.3750244156520607,-0.2733293158817519,-0.33176954689170807,-0.07318253913310688,-0.293136811864245,awake
0.3789309199817697,0.07289087369243111,-0.5377295029046042,-0.22315530152482296,-0.06131960773465453,awake
0.38283742431147866,-0.2989948932639079,-0.47148893158145183,-0.2670571677096416,-0.16288434607974644,awake
0.3867439286411876,-0.1979884484170206,-0.47375966479107545,-0.18340183334299331,-0.2632287099360849,awake
0.3906504329708966,-0.1553006128004058,-0.3039193820586055,0.16519194264704484,-0.05603648494048279,awake
0.39455693730060554,-0.19411060731171828,-0.30704200792713177,-0.215951178871698,-0.12580683087293926,awake
0.3984634416303145,-0.033596357522617186,-0.2614954549178756,-0.31955291019991355,-0.14236861543944196,awake
0.40236994596002346,-0.1298477068230307,-0.1564701549082122,-0.10428702115207694,-0.17728202668361837,awake
0.4062764502897324,-0.0794471344352211,-0.03009583078120493,0.1323493071330456,0.000541696780421104,awake
0.4101829546194414,0.0867440114566076,-0.06726893033550466,0.2746311815692048,0.13252383506611454,awake
0.4140894589491504,0.2497730337607735,0.12503286437390673,0.16523046958645196,0.14468096136578976,awake
0.41799596327885935,0.21948302335906655,-0.03534452575248126,0.2948436042319982,0.15385681233025478,awake
0.4219024676085683,0.07766160289041517,0.06123256886496471,0.08277340318491536,-0.05407604972680616,awake
0.42580897193827727,0.09126612012915353,-0.027992657742542233,-0.11325643386900783,-0.10916238659527551,awake
0.42971547626798623,0.007974142364429934,0.23752058198372744,0.11329649413833526,0.05141610789208394,awake
0.4336219805976952,-0.19227946398705156,-0.1534873139101111,-0.3192696093502404,-0.09374003185029825,awake
0.43752848492740415,-0.09137751779063943,-0.23085517418493928,-0.022265913072278626,-0.2670095626276559,awake
0.4414349892571131,-0.14870364861549287,-0.1702209443827329,0.03660959833985855,-0.29930479808526983,awake
0.44534149358682207,-0.17485178041662025,-0.12537312271989104,-0.18912168689852646,-0.3619145840113758,awake
0.4492479979165311,-0.15503011027359584,-0.08496770669595946,-0.15979399802737485,-0.35295569491239276,awake
0.45315450224624004,-0.3428272879544656,0.08438581180147198,-0.3207734778707553,-0.17496132232676684,awake
0.457061006575949,-0.3639746750583138,-1.530083963353912e-05,-0.16765955753406847,-0.2516136259248717,awake
0.46096751090565796,-0.37285982731172806,-0.25018813481893054,-0.2800589951138592,-0.2853120849867909,awake
0.4648740152353669,-0.18646085497021436,-0.14270031390089932,-0.2352247375490354,-0.34814407539988745,awake
0.4687805195650759,-0.34006951728214674,-0.39353629926347666,-0.20733037165486057,-0.36315391602460423,awake
0.47268702389478484,-0.207850462858083,-0.27072105268297186,-0.18338071234770925,-0.3878273130262966,awake
0.4765935282244938,-0.2450814922263458,-0.12041749914089253,-0.35945245285487026,-0.23961051601462785,awake
0.48050003255420276,-0.20633135021792148,-0.37134844886487395,-0.1259008608605399,-0.2140420110655431,awake
0.4844065368839118,-0.28952230680554153,-0.3999945880902369,-0.5222103850340337,-0.19362203648390497,awake
0.48831304121362074,-0.21167185887187095,-0.23929882830773008,-0.36300609367987335,-0.19877988240985514,awake
0.4922195455433297,-0.20638314074478392,-0.3542222579667169,-0.04515329181711614,-0.2592253249626233,awake
0.49612604987303865,-0.21274297881831214,-0.13119415908982865,-0.18719073983094045,-0.07821867422143114,awake
0.5000325542027476,-0.11649648809182939,-0.23203172606120154,-0.1539233696416534,-0.12996329979230173,awake
0.5039390585324566,0.1291812973423113,0.12586673119262004,0.1559228443830692,0.314610982322722,awake
0.5078455628621655,0.0547485857445395,0.2890778032513887,0.24197850904857413,-0.0589306362064938,awake
0.5117520671918745,0.30034052789734017,0.14899124448119294,0.4006578362047476,0.31217560880726114,awake
0.5156585715215835,0.11601146515964564,0.27788049383245833,0.21106337835934563,0.15927796401817174,awake
0.5195650758512924,0.2673779023238071,0.34842278940480204,0.20221526170510679,0.4094800959104196,awake
0.5234715801810014,0.02225666217397798,0.22700350505533906,0.3929840766808578,0.20892614321877787,awake
0.5273780845107103,0.31140247441687086,0.2258157164173003,0.373935961441158,0.45140094100966965,awake
0.5312845888404193,0.3765690899632035,0.21584832202302162,0.2211717865580811,0.22553133932940944,awake
0.5351910931701283,0.08114685848086536,-0.034224147737982484,0.21738036588955187,0.3673956977247089,awake
0.5390975974998373,0.21930040758228742,0.1276654243699178,0.2240644614609649,0.25001874514183003,awake
0.5430041018295463,0.4095683421162128,0.049932891016361614,0.2458194466154928,0.2884699886664325,awake
0.5469106061592552,0.24375732916268456,0.1696170400231179,0.2873085920062347,0.2003812423408595,awake
0.5508171104889642,0.19476127992762937,0.22337794944138611,0.2702484932292458,0.11725369830149393,awake
0.5547236148186732,0.19499934918826742,0.08638551416561953,0.09080904396992281,0.2009158082629986,awake
0.5586301191483821,0.1828746911970879,0.03261253882615414,0.048007830444300126,0.21765219691411622,awake
0.5625366234780911,0.12109197783223484,0.23716347385607756,-0.1246610713917563,0.24260018009662376,awake
0.5664431278078,0.23667526854692517,0.16186150342518577,0.06574061947531161,0.3316493961820792,awake
0.570349632137509,-0.09400971032263943,-0.029999341860694168,0.023020837582461956,-0.012389589036707144,awake
0.574256136467218,-0.03195138732921193,0.14849040977597963,0.07523721798014076,0.1807967566597956,awake
0.5781626407969269,-0.12349251781411054,0.20112051145068427,-0.16992376426711037,0.1177725816466309,awake
0.5820691451266359,-0.09936795577361954,-0.10647561705393088,-0.037649324518105286,-0.1463277931089155,awake
0.5859756494563448,-0.20628473564272665,-0.12592411233683337,-0.1773114318787233,0.16685412024813984,awake
0.5898821537860538,0.10150370265877606,-0.007946172345014038,0.0023023977757612585,-0.013714205811677427,awake
0.5937886581157628,-0.11970761350426075,0.03155911551919284,-0.20494046774480468,0.009446945110030781,awake
0.5976951624454717,0.035304606157286186,0.1708890323122922,-0.12564067100709508,0.06497359520626589,awake
0.6016016667751807,-0.1102401304204733,0.1869182341767125,0.0009749619147368521,-0.25994372031011453,awake
0.6055081711048896,-0.008677789144119055,0.43671471973320153,0.23733674279182304,0.038108140262028106,awake
0.6094146754345987,0.32919048708507254,0.4432283426144126,0.28757446952192217,0.21791974018281285,awake
0.6133211797643077,0.16257060594695055,0.26997147365311713,0.28623772469093456,0.3261807262720364,awake
0.6172276840940166,0.17479884850750213,0.47402265130481436,0.25570940373565115,0.05881001830810062,awake
0.6211341884237256,-0.046902145314268395,0.3610756116991024,0.09697260769111929,0.24425594006453533,awake
0.6250406927534345,0.1384543975567947,0.34816458117542276,0.09781413200911619,0.16734835965330147,awake
0.6289471970831435,0.13144603172939168,0.36642504501261675,-0.014609035479423889,-0.059199630096657116,awake
0.6328537014128525,0.024361557356279345,0.22488997914222944,0.03921113714198986,0.05191348417129166,awake
0.6367602057425614,-0.07602669271587223,0.08756899886378369,-0.10756429793171592,-0.16095891376116803,awake
0.6406667100722704,-0.11350291462384246,-0.03663696132323793,0.15789467443160293,-0.0723904785047039,awake
0.6445732144019793,0.03611029440441006,0.23095382086856012,0.20597680569731724,0.0027730881251017275,awake
0.6484797187316883,-0.21034791594609936,0.13483133762291183,-0.027415461814327108,0.07157952525388456,awake
0.6523862230613973,0.045759139113329704,0.22810821163209452,-0.0003036442940523021,0.22361585576987852,awake
0.6562927273911062,-0.2064289015924968,0.10273026286954229,0.09438778424019827,0.31987417250187117,awake
0.6601992317208152,-0.013265132077354566,0.16526858174460196,-0.1460911732667375,-0.1172604524760823,awake
0.6641057360505241,0.15775369724132468,-0.08384228988776227,-0.0785385089273163,-0.04468879142509094,awake
0.6680122403802331,-0.054593145046466486,0.010932566272069656,-0.0018724069252620684,-0.11332816699037793,awake
0.6719187447099421,0.07254961804134374,-0.2190714141993314,-0.15316032993914147,0.020117159130649046,awake
0.675825249039651,-0.061188727583889206,-0.19737744451716685,-0.10706935654548873,0.05071808613372308,awake
0.6797317533693601,-0.0761068951862142,-0.029734868861968564,-0.047695456005662294,0.11891926100589634,awake
0.683638257699069,0.06416202393609605,-0.2132478733829236,-0.06241795871337899,-0.1202166528215178,awake
0.687544762028778,-0.04818632315980304,-0.17206682529357947,-0.1672503972093043,0.1579470597877044,awake
0.691451266358487,0.21379991223293845,-0.03960118447654465,0.14430260444439202,0.12059961726099018,awake
0.6953577706881959,0.1034156035235072,-0.04987737007763537,-0.08050570185171117,0.1970705700749393,awake
0.6992642750179049,0.3197554414812375,0.09962355715871023,0.2987939443329929,0.26083254378845167,awake
0.7031707793476139,0.2597551849092145,0.17963975913111996,0.39236617097793125,0.3413976476256658,awake
0.7070772836773228,0.19006850799969394,0.41935856653448134,0.5697255650434072,0.5371984786374046,awake
0.7109837880070318,0.18350418416866576,0.3440273438944454,0.2591354018260178,0.32666857993659315,awake
0.7148902923367407,0.5701085866366051,0.4117650590683808,0.48089446167973937,0.33553730946622634,awake
0.7187967966664497,0.2725056484445926,0.4539027485895557,0.5389708914438183,0.45258977451781296,awake
0.7227033009961586,0.3550065334287713,0.014456536471168568,0.04566501567518855,0.22611640043767156,awake
0.7266098053258676,0.30675150099514426,0.27846424209003673,0.38087208538136585,0.35556282715563503,awake
0.7305163096555766,0.36736448336441185,0.24723877504525202,0.28751164227863873,0.33783384085511803,awake
0.7344228139852855,0.2585025090288351,0.02825647360490139,0.3780320475085337,0.2929872315895484,awake
0.7383293183149945,0.30149917453679154,0.14559453309502637,0.13364505547200217,0.02045041151747834,awake
0.7422358226447034,-0.05848676951850815,-0.02262122412153785,0.042773160920766315,-0.03188397643453085,awake
0.7461423269744124,0.07175368984352193,-0.08764295459152138,0.15788864700090888,0.012871379636312519,awake
0.7500488313041214,0.08703555840318951,0.018967889244638356,0.045517043161591664,0.07803115820390877,awake
0.7539553356338304,-0.15458083226339925,-0.00704571496577629,-0.017598894006439506,-0.09689715293569118,awake
0.7578618399635394,-0.08735036786781827,0.05361577420988771,-0.11177350470282585,-0.1660341565776376,awake
0.7617683442932484,-0.1492526286181204,-0.04412286508989298,0.041493042452929674,0.14404807416937762,awake
0.7656748486229573,0.003305991471528519,0.07586031846389565,-0.04876780855623664,-0.1548265067330309,awake
0.7695813529526663,-0.15439343425107221,-0.14721632066048942,-0.26197985689954784,-0.28309345094778693,awake
0.7734878572823752,-0.4980390432109421,-0.22511606462717948,-0.2623805612520753,-0.3596597611190906,awake
0.7773943616120842,-0.529738671802134,-0.23060907274118575,-0.2887272359812115,-0.2822130081958155,awake
0.7813008659417932,-0.2602603326865786,-0.11608332155906056,-0.45123286628040854,-0.4304592492978169,awake
0.7852073702715021,-0.3121351220829684,-0.14724962893848453,-0.23027335831353876,-0.29335024787096403,awake
0.7891138746012111,-0.4957003205514773,-0.2810124301707798,-0.525219728146078,-0.4361443110217404,awake
0.79302037893092,-0.33562188986410646,-0.28184620704078883,-0.44835301237562825,-0.3551182493901559,awake
0.796926883260629,-0.3118990554728366,-0.09192162857152185,-0.22420522091122483,-0.287044778846439,awake
0.800833387590338,-0.3005419316023932,-0.2998025925586257,-0.19968717773181993,-0.019517574188477438,awake
0.8047398919200469,0.01878167307216117,0.031046379934622916,-0.0008936707869139898,-0.14237623962123439,awake
0.8086463962497559,-0.12008814700280153,0.12947287596101217,-0.058222930697407596,0.07935724242622205,awake
0.8125529005794648,-0.0363233170365608,0.14406187635891293,0.09597610124221954,-0.1107193824138178,awake
0.8164594049091738,-0.006068298844110129,0.10825858624811985,0.19628849084882033,-0.0674298711906599,awake
0.8203659092388828,0.16777483551840894,0.2624741229256941,0.1942876008116577,0.07009508810925921,awake
0.8242724135685918,-0.0387668221828715,-0.03660824250353206,0.05753742790937235,-0.024077339404227127,awake
0.8281789178983008,0.056655974704882636,0.18092833494104735,0.15604871923222208,-0.10688862980285557,awake
0.8320854222280097,-0.04907642086268437,-0.26418154924826315,-0.11298350766764961,-0.18955479325336072,awake
0.8359919265577187,-0.06927927914542369,-0.08725801032646013,-0.2580689331284754,-0.19674601690838667,awake
0.8398984308874277,-0.06105922027239115,-0.3462959960829885,-0.0673592172847528,-0.40780002714225894,awake
0.8438049352171366,0.01183032585080581,-0.05072810428020242,-0.006540533612398317,0.08435681965701607,awake
0.8477114395468456,0.1370221249874249,-0.14501242470241651,0.023703656244933632,-0.10969455200000208,awake
0.8516179438765545,0.06801788870926155,-0.3388783902696666,-0.11117705831183564,-0.1170242405492054,awake
0.8555244482062635,0.08344031248080322,-0.12352712242448279,-0.06589539582332472,-0.13028829376898501,awake
0.8594309525359725,-0.0626201295004416,-0.3986743504321089,-0.23428611171310154,0.017196899758500195,awake
0.8633374568656814,-0.14866028498486838,-0.0483096941063168,-0.2174120583631568,-0.10467127181988385,awake
0.8672439611953904,0.058559204866060616,-0.29936022536741147,-0.025215916032714992,0.03089898379961127,awake
0.8711504655250993,-0.22123619772032233,-0.3965827828169171,-0.16911147618066008,-0.22561794619070016,awake
0.8750569698548083,0.030805684696136468,-0.3485716218140035,-0.022663480678932812,-0.08271057553189962,awake
0.8789634741845173,-0.14152145397877505,-0.517215152923477,-0.2335345420334808,-0.1292259338059347,awake
0.8828699785142262,-0.17779171698680324,-0.2850130119121048,-0.2584379355021798,-0.14565714739754348,awake
0.8867764828439352,-0.12083825072572088,-0.5030791926110926,-0.4159332759949166,-0.2936249118723971,awake
0.8906829871736441,-0.11395471316742511,-0.3419582571593366,-0.10169722154329269,-0.3148701520710712,awake
0.8945894915033532,-0.04146637515784138,-0.17404670127793206,-0.09586360847600976,-0.3244788269389822,awake
0.8984959958330622,-0.10954148141308181,-0.504434718032839,-0.12406868404388116,-0.11886171384942448,awake
0.9024025001627711,0.1987847820724847,-0.11013915055554452,-0.035974210255709516,-0.0137973274905112,awake
0.9063090044924801,-0.041322372235832225,-0.2140981862531983,-0.14896399447683714,0.05875444234074979,awake
0.910215508822189,0.054320058411627264,-0.16976870678869702,0.09471680627145472,-0.029880621580684004,awake
0.914122013151898,-0.061530370594351486,0.18075079689373533,0.051544867379162494,0.03130104009467166,awake
0.918028517481607,0.19547031499383027,0.22842360695289782,0.07146300199025954,0.0657844662568948,awake
0.9219350218113159,0.2362603936466337,0.10994248700078021,0.30584176701187404,0.0075597302844049585,awake
0.9258415261410249,-0.07640743906378647,0.24030299816508732,0.11092013202025326,-0.20326142592199772,awake
0.9297480304707338,-0.027075484998964533,-0.16773013520986896,-0.026650581480209476,-0.1363250244941507,awake
0.9336545348004428,0.01222330243098578,0.0898596496727967,-0.00012134469109779944,-0.2523924833787978,awake
0.9375610391301518,-0.06250178982581087,0.07100024082659154,-0.09932595636839928,-0.16630376978304498,awake
0.9414675434598607,0.011794974662171137,0.06437692111042442,-0.3585860809087407,-0.2766530909078006,awake
0.9453740477895697,-0.0736829908709131,-0.4340967045687534,-0.204499151872374,-0.435827758550845,awake
0.9492805521192786,-0.12145380143600375,-0.06787022239291511,-0.23287469039018516,-0.3116327271071264,awake
0.9531870564489876,-0.28377551594008865,-0.32161179848645505,0.002039570032898952,-0.447805785473256,awake
0.9570935607786966,-0.10738762315725278,-0.17383230197770336,-0.19458744454256194,-0.3770833527462458,awake
0.9610000651084055,-0.3993031753081109,-0.10395784887364018,-0.24578395429903177,-0.27314226328160396,awake
0.9649065694381146,-0.36137020396888225,-0.0879771612755618,-0.22328871716519055,-0.5464816653268028,awake
0.9688130737678236,-0.496208828035441,-0.2564394379640714,-0.3017440835814079,-0.26025210150549233,awake
0.9727195780975325,-0.1142083486359525,-0.04122419996698769,-0.36111854659107334,-0.30955569918076226,awake
0.9766260824272415,-0.3453634714040002,-0.23356619135389292,-0.28896491428863336,-0.3515117826172696,awake
0.9805325867569504,-0.4250701241016759,-0.39692151876450865,-0.2979986737178788,-0.5318471357825141,awake
0.9844390910866594,-0.29379478528229314,-0.4326751946258781,-0.4945441098802512,-0.3831182990395832,awake
0.9883455954163683,-0.1115814198067364,-0.19789067974941332,-0.23745975009790565,0.022910740121435486,awake
0.9922520997460773,-0.4263311884670564,-0.07878383532587577,-0.08291180923579498,-0.03271690722893522,awake
0.9961586040757863,0.09522343241084869,-0.1591289648995955,-0.10364524758197013,-0.010626250991552788,awake
1.0000651084054952,-0.03067467009912146,-0.10082446547187893,0.025404356514678383,-0.1276141968722844,awake
1.0039716127352043,0.13030200569033576,-0.03400925744225462,0.17578403610004192,0.10212982500124868,awake
1.0078781170649131,0.3094503720203282,0.045060245774241336,0.32953060094109027,0.1310689638072708,awake
1.0117846213946222,0.30254062499206863,0.5303421786629807,0.10488877472094954,0.2753011708998724,awake
1.015691125724331,0.41107706436275937,0.49473517268176564,0.4239060562170389,0.26473583400987405,awake
1.0195976300540401,0.29391995084120537,0.32399738455468396,0.40604760178327903,0.44248946312424753,awake
1.023504134383749,0.358918562737568,0.2618287535556107,0.3176842506727729,0.26181410777884645,awake
1.027410638713458,0.31876874583386533,0.21931153130260775,0.21872498364965545,0.25892885664086485,awake
1.031317143043167,0.2964629937899252,0.29473043417151523,0.23354646249680672,0.4632268538860192,awake
1.035223647372876,0.2693995611178266,0.11111911961267205,-0.0035676967093153655,0.23730238341112198,awake
1.0391301517025848,0.12144576666655807,-0.021560583871933443,0.11345646962300077,0.25437685622630635,awake
1.043036656032294,0.3908623292342245,0.1443666269610653,0.16129200433531582,0.2549107557438639,awake
1.0469431603620027,-0.07905453559657233,0.1502325344430825,0.20584820012643532,0.33259929491982404,awake
1.0508496646917118,0.10284513333065395,0.13695429834955436,0.06926889977090779,0.26331578776713144,awake
1.0547561690214207,0.2711944286373681,0.14441937947725886,0.06105371832263841,0.11395549799061849,awake
1.0586626733511297,0.06733436294222195,0.1291874744417116,0.12450259567568903,0.3497626417580216,awake
1.0625691776808386,0.2425217161721514,0.2262682023742305,0.26101082608143983,0.4061984074714632,awake
1.0664756820105477,-0.1248051469500041,-0.11259299044551306,0.11210167196872746,0.16467903011385626,awake
1.0703821863402565,0.10231668295715748,-0.06448043462721208,-0.05781188142755847,0.0863942081097959,awake
1.0742886906699656,-0.09498053702448715,0.0349410921543466,-0.042303639670755996,0.1437774508242658,awake
1.0781951949996746,-0.33771398053658985,-0.3395166677917079,-0.010694098584309489,-0.022236531991192306,awake
1.0821016993293835,0.04368013943119484,-0.08662588163272075,-0.1067066540314617,-0.13564428749794752,awake
1.0860082036590926,-0.40515225695981005,0.013563192111812256,-0.30727190613647914,0.005196119336966662,awake
1.0899147079888014,-0.17241729011582133,0.13618003225894287,-0.044108571621965166,0.21562859264407686,awake
